"","browser","browserVersion","screenResolution","browserSize","country","hits"
"3345","Internet Explorer","11.0","1670x939","1310x600","United Kingdom",1
"3346","Internet Explorer","11.0","1670x939","1310x680","United Kingdom",2
"3347","Internet Explorer","11.0","1670x939","1450x620","Switzerland",1
"3348","Internet Explorer","11.0","1670x939","1670x810","Switzerland",1
"3349","Internet Explorer","11.0","1670x939","1670x820","Czechia",3
"3350","Internet Explorer","11.0","1670x939","1670x830","Czechia",1
"3351","Internet Explorer","11.0","1670x939","1670x830","Switzerland",8
"3352","Internet Explorer","11.0","1670x939","1670x840","Czechia",14
"3353","Internet Explorer","11.0","1670x939","1670x840","Norway",17
"3354","Internet Explorer","11.0","1670x939","1670x840","United Kingdom",1
"3355","Internet Explorer","11.0","1670x939","1670x860","Israel",1
"3356","Internet Explorer","11.0","1670x939","1670x860","Norway",1
"3357","Internet Explorer","11.0","1670x939","1670x860","Switzerland",2
"3358","Internet Explorer","11.0","1680x1050","1000x630","Switzerland",3
"3359","Internet Explorer","11.0","1680x1050","1010x890","Switzerland",1
"3360","Internet Explorer","11.0","1680x1050","1030x760","Netherlands",1
"3361","Internet Explorer","11.0","1680x1050","1030x890","Switzerland",1
"3362","Internet Explorer","11.0","1680x1050","1040x890","Switzerland",1
"3363","Internet Explorer","11.0","1680x1050","1050x900","Switzerland",1
"3364","Internet Explorer","11.0","1680x1050","1050x910","Switzerland",1
"3365","Internet Explorer","11.0","1680x1050","1060x900","Switzerland",3
"3366","Internet Explorer","11.0","1680x1050","1070x890","Switzerland",1
"3367","Internet Explorer","11.0","1680x1050","1070x900","Switzerland",1
"3368","Internet Explorer","11.0","1680x1050","1080x900","Switzerland",1
"3369","Internet Explorer","11.0","1680x1050","1080x910","Switzerland",2
"3370","Internet Explorer","11.0","1680x1050","1130x910","Switzerland",1
"3371","Internet Explorer","11.0","1680x1050","1160x780","Switzerland",1
"3372","Internet Explorer","11.0","1680x1050","1170x540","Switzerland",1
"3373","Internet Explorer","11.0","1680x1050","1170x580","Switzerland",2
"3374","Internet Explorer","11.0","1680x1050","1180x580","Switzerland",9
"3375","Internet Explorer","11.0","1680x1050","1180x720","Switzerland",1
"3376","Internet Explorer","11.0","1680x1050","1180x740","Switzerland",8
"3377","Internet Explorer","11.0","1680x1050","1180x750","Switzerland",4
"3378","Internet Explorer","11.0","1680x1050","1190x710","Switzerland",1
"3379","Internet Explorer","11.0","1680x1050","1200x980","Switzerland",4
"3380","Internet Explorer","11.0","1680x1050","1210x730","Netherlands",14
"3381","Internet Explorer","11.0","1680x1050","1210x760","Netherlands",1
"3382","Internet Explorer","11.0","1680x1050","1220x760","Switzerland",1
"3383","Internet Explorer","11.0","1680x1050","1220x780","Switzerland",1
"3384","Internet Explorer","11.0","1680x1050","1220x940","Switzerland",2
"3385","Internet Explorer","11.0","1680x1050","1230x620","Switzerland",1
"3386","Internet Explorer","11.0","1680x1050","1230x630","Switzerland",1
"3387","Internet Explorer","11.0","1680x1050","1230x700","Switzerland",1
"3388","Internet Explorer","11.0","1680x1050","1230x740","Switzerland",1
"3389","Internet Explorer","11.0","1680x1050","1240x730","Switzerland",2
"3390","Internet Explorer","11.0","1680x1050","1260x640","Switzerland",2
"3391","Internet Explorer","11.0","1680x1050","1270x660","Switzerland",1
"3392","Internet Explorer","11.0","1680x1050","1270x730","Switzerland",1
"3393","Internet Explorer","11.0","1680x1050","1270x760","Switzerland",1
"3394","Internet Explorer","11.0","1680x1050","1270x780","Switzerland",1
"3395","Internet Explorer","11.0","1680x1050","1280x970","France",12
"3396","Internet Explorer","11.0","1680x1050","1290x640","Switzerland",1
"3397","Internet Explorer","11.0","1680x1050","1290x710","Switzerland",1
"3398","Internet Explorer","11.0","1680x1050","1290x730","Switzerland",1
"3399","Internet Explorer","11.0","1680x1050","1290x750","Switzerland",1
"3400","Internet Explorer","11.0","1680x1050","1300x670","Hong Kong",5
"3401","Internet Explorer","11.0","1680x1050","1310x650","Switzerland",2
"3402","Internet Explorer","11.0","1680x1050","1310x670","Switzerland",1
"3403","Internet Explorer","11.0","1680x1050","1310x700","Switzerland",1
"3404","Internet Explorer","11.0","1680x1050","1320x690","Netherlands",3
"3405","Internet Explorer","11.0","1680x1050","1320x720","Switzerland",2
"3406","Internet Explorer","11.0","1680x1050","1320x750","Switzerland",1
"3407","Internet Explorer","11.0","1680x1050","1340x700","Switzerland",1
"3408","Internet Explorer","11.0","1680x1050","1350x970","Switzerland",2
"3409","Internet Explorer","11.0","1680x1050","1360x590","United States",4
"3410","Internet Explorer","11.0","1680x1050","1360x750","Switzerland",2
"3411","Internet Explorer","11.0","1680x1050","1370x650","Switzerland",2
"3412","Internet Explorer","11.0","1680x1050","1370x670","Switzerland",2
"3413","Internet Explorer","11.0","1680x1050","1370x710","Switzerland",1
"3414","Internet Explorer","11.0","1680x1050","1370x910","Switzerland",1
"3415","Internet Explorer","11.0","1680x1050","1370x920","Switzerland",1
"3416","Internet Explorer","11.0","1680x1050","1380x700","Switzerland",2
"3417","Internet Explorer","11.0","1680x1050","1380x750","Switzerland",3
"3418","Internet Explorer","11.0","1680x1050","1380x790","Switzerland",5
"3419","Internet Explorer","11.0","1680x1050","1400x730","Switzerland",1
"3420","Internet Explorer","11.0","1680x1050","1410x550","Switzerland",1
"3421","Internet Explorer","11.0","1680x1050","1410x570","Switzerland",3
"3422","Internet Explorer","11.0","1680x1050","1410x900","Switzerland",2
"3423","Internet Explorer","11.0","1680x1050","1430x840","Switzerland",1
"3424","Internet Explorer","11.0","1680x1050","1430x920","Switzerland",2
"3425","Internet Explorer","11.0","1680x1050","1450x750","Switzerland",1
"3426","Internet Explorer","11.0","1680x1050","1460x910","Switzerland",6
"3427","Internet Explorer","11.0","1680x1050","1460x920","Switzerland",1
"3428","Internet Explorer","11.0","1680x1050","1460x940","Switzerland",2
"3429","Internet Explorer","11.0","1680x1050","1470x920","Switzerland",1
"3430","Internet Explorer","11.0","1680x1050","1480x750","Switzerland",2
"3431","Internet Explorer","11.0","1680x1050","1480x810","Switzerland",1
"3432","Internet Explorer","11.0","1680x1050","1510x740","Switzerland",1
"3433","Internet Explorer","11.0","1680x1050","1510x910","Switzerland",1
"3434","Internet Explorer","11.0","1680x1050","1510x940","Switzerland",1
"3435","Internet Explorer","11.0","1680x1050","1530x860","Switzerland",3
"3436","Internet Explorer","11.0","1680x1050","1540x750","Switzerland",1
"3437","Internet Explorer","11.0","1680x1050","1540x920","Switzerland",1
"3438","Internet Explorer","11.0","1680x1050","1540x950","Switzerland",2
"3439","Internet Explorer","11.0","1680x1050","1550x880","Switzerland",1
"3440","Internet Explorer","11.0","1680x1050","1560x750","Switzerland",2
"3441","Internet Explorer","11.0","1680x1050","1560x850","Switzerland",1
"3442","Internet Explorer","11.0","1680x1050","1600x870","Switzerland",1
"3443","Internet Explorer","11.0","1680x1050","1610x910","Switzerland",1
"3444","Internet Explorer","11.0","1680x1050","1620x890","Switzerland",16
"3445","Internet Explorer","11.0","1680x1050","1620x900","Switzerland",1
"3446","Internet Explorer","11.0","1680x1050","1620x920","Switzerland",60
"3447","Internet Explorer","11.0","1680x1050","1620x960","Switzerland",6
"3448","Internet Explorer","11.0","1680x1050","1650x830","Switzerland",8
"3449","Internet Explorer","11.0","1680x1050","1650x850","Switzerland",3
"3450","Internet Explorer","11.0","1680x1050","1650x860","Switzerland",5
"3451","Internet Explorer","11.0","1680x1050","1650x870","Switzerland",3
"3452","Internet Explorer","11.0","1680x1050","1660x720","Switzerland",17
"3453","Internet Explorer","11.0","1680x1050","1660x900","Switzerland",9
"3454","Internet Explorer","11.0","1680x1050","1660x920","Switzerland",1
"3455","Internet Explorer","11.0","1680x1050","1660x940","Switzerland",4
"3456","Internet Explorer","11.0","1680x1050","1670x850","United States",1
"3457","Internet Explorer","11.0","1680x1050","1680x1050","Switzerland",5
"3458","Internet Explorer","11.0","1680x1050","1680x830","United States",2
"3459","Internet Explorer","11.0","1680x1050","1680x860","Switzerland",3
"3460","Internet Explorer","11.0","1680x1050","1680x860","United States",10
"3461","Internet Explorer","11.0","1680x1050","1680x870","Switzerland",5
"3462","Internet Explorer","11.0","1680x1050","1680x880","Germany",8
"3463","Internet Explorer","11.0","1680x1050","1680x880","Netherlands",13
"3464","Internet Explorer","11.0","1680x1050","1680x880","Switzerland",188
"3465","Internet Explorer","11.0","1680x1050","1680x880","United States",6
"3466","Internet Explorer","11.0","1680x1050","1680x890","Switzerland",8
"3467","Internet Explorer","11.0","1680x1050","1680x900","Hong Kong",2
"3468","Internet Explorer","11.0","1680x1050","1680x900","Netherlands",16
"3469","Internet Explorer","11.0","1680x1050","1680x900","Switzerland",61
"3470","Internet Explorer","11.0","1680x1050","1680x910","France",2
"3471","Internet Explorer","11.0","1680x1050","1680x910","Switzerland",29
"3472","Internet Explorer","11.0","1680x1050","1680x910","United States",2
"3473","Internet Explorer","11.0","1680x1050","1680x920","Switzerland",134
"3474","Internet Explorer","11.0","1680x1050","1680x930","Germany",1
"3475","Internet Explorer","11.0","1680x1050","1680x930","Netherlands",18
"3476","Internet Explorer","11.0","1680x1050","1680x930","Switzerland",145
"3477","Internet Explorer","11.0","1680x1050","1680x930","United States",5
"3478","Internet Explorer","11.0","1680x1050","1680x940","Switzerland",61
"3479","Internet Explorer","11.0","1680x1050","1680x960","Belgium",5
"3480","Internet Explorer","11.0","1680x1050","1680x960","France",28
"3481","Internet Explorer","11.0","1680x1050","1680x960","Hong Kong",2
"3482","Internet Explorer","11.0","1680x1050","1680x960","Switzerland",49
"3483","Internet Explorer","11.0","1680x1050","1680x970","Switzerland",2
"3484","Internet Explorer","11.0","1680x1050","1680x980","Switzerland",4
"3485","Internet Explorer","11.0","1680x1050","1680x990","Switzerland",15
"3486","Internet Explorer","11.0","1680x1050","1740x960","Switzerland",1
"3487","Internet Explorer","11.0","1680x1050","1860x990","Switzerland",3
"3488","Internet Explorer","11.0","1680x1050","1900x970","Switzerland",1
"3489","Internet Explorer","11.0","1680x1050","1920x730","Switzerland",1
"3490","Internet Explorer","11.0","1680x1050","1920x910","Switzerland",5
"3491","Internet Explorer","11.0","1680x1050","1920x920","Switzerland",36
"3492","Internet Explorer","11.0","1680x1050","1920x930","Switzerland",51
"3493","Internet Explorer","11.0","1680x1050","1920x940","Switzerland",8
"3494","Internet Explorer","11.0","1680x1050","1920x950","Switzerland",199
"3495","Internet Explorer","11.0","1680x1050","1920x960","Switzerland",40
"3496","Internet Explorer","11.0","1680x1050","1920x970","Switzerland",112
"3497","Internet Explorer","11.0","1680x1050","1920x990","Switzerland",9
"3498","Internet Explorer","11.0","1680x1050","230x350","Switzerland",2
"3499","Internet Explorer","11.0","1680x1050","850x890","Switzerland",2
"3500","Internet Explorer","11.0","1680x1050","880x880","Switzerland",1
"3501","Internet Explorer","11.0","1680x1050","890x870","Switzerland",1
"3502","Internet Explorer","11.0","1680x1050","890x880","Switzerland",3
"3503","Internet Explorer","11.0","1680x1050","890x890","Switzerland",3
"3504","Internet Explorer","11.0","1680x1050","900x880","Switzerland",1
"3505","Internet Explorer","11.0","1680x1050","900x890","Switzerland",5
"3506","Internet Explorer","11.0","1680x1050","910x880","Switzerland",1
"3507","Internet Explorer","11.0","1680x1050","910x890","Switzerland",4
"3508","Internet Explorer","11.0","1680x1050","920x880","Switzerland",2
"3509","Internet Explorer","11.0","1680x1050","920x890","Switzerland",12
"3510","Internet Explorer","11.0","1680x1050","930x880","Switzerland",1
"3511","Internet Explorer","11.0","1680x1050","930x890","Switzerland",4
"3512","Internet Explorer","11.0","1680x1050","940x890","Switzerland",4
"3513","Internet Explorer","11.0","1680x1050","960x890","Switzerland",4
"3514","Internet Explorer","11.0","1680x1050","960x940","Switzerland",1
"3515","Internet Explorer","11.0","1680x1050","970x890","Switzerland",3
"3516","Internet Explorer","11.0","1680x1050","990x400","Switzerland",1
"3517","Internet Explorer","11.0","1680x1050","990x620","Switzerland",5
"3518","Internet Explorer","11.0","1680x1050","990x630","Switzerland",12
"3519","Internet Explorer","11.0","1680x1050","990x650","Switzerland",7
"3520","Internet Explorer","11.0","1680x1050","990x890","Switzerland",2
"3521","Internet Explorer","11.0","1684x1263","1390x1070","Belgium",3
"3522","Internet Explorer","11.0","1684x1263","1670x1120","Belgium",11
"3523","Internet Explorer","11.0","1684x1263","1670x1160","Belgium",3
"3524","Internet Explorer","11.0","1684x1263","1670x1160","United States",2
"3525","Internet Explorer","11.0","1684x1263","1680x1130","Belgium",24
"3526","Internet Explorer","11.0","1684x1263","1680x1160","Belgium",27
"3527","Internet Explorer","11.0","1684x1263","1680x1160","United States",2
"3528","Internet Explorer","11.0","1684x947","1090x660","Philippines",2
"3529","Internet Explorer","11.0","1684x947","1100x400","Philippines",1
"3530","Internet Explorer","11.0","1684x947","1110x820","Philippines",4
"3531","Internet Explorer","11.0","1684x947","1330x930","Canada",1
"3532","Internet Explorer","11.0","1684x947","1350x970","Canada",9
"3533","Internet Explorer","11.0","1684x947","1670x790","Kenya",3
"3534","Internet Explorer","11.0","1684x947","1680x770","Canada",5
"3535","Internet Explorer","11.0","1684x947","1680x770","Philippines",2
"3536","Internet Explorer","11.0","1684x947","1680x790","Canada",6
"3537","Internet Explorer","11.0","1684x947","1680x790","Kenya",1
"3538","Internet Explorer","11.0","1684x947","1680x840","Canada",14
"3539","Internet Explorer","11.0","1684x947","1680x850","Canada",2
"3540","Internet Explorer","11.0","1684x947","1680x870","Canada",1
"3541","Internet Explorer","11.0","1684x947","730x530","Philippines",1
"3542","Internet Explorer","11.0","1694x1059","1620x930","Belgium",1
"3543","Internet Explorer","11.0","1707x1365","1340x920","Philippines",1
"3544","Internet Explorer","11.0","1707x1365","1510x1170","Philippines",3
"3545","Internet Explorer","11.0","1707x1365","1620x1110","Canada",1
"3546","Internet Explorer","11.0","1707x1365","1640x950","Philippines",1
"3547","Internet Explorer","11.0","1707x1365","1670x1100","Philippines",1
"3548","Internet Explorer","11.0","1707x1365","1670x980","Philippines",1
"3549","Internet Explorer","11.0","1707x1365","1690x1120","Philippines",2
"3550","Internet Explorer","11.0","1707x1365","1690x1140","Philippines",1
